identifiant;nom_etablissement;numero_siret;adresse;code_postal;commune;departement;region;coordonnees_x;coordonnees_y;code_epsg;code_ape;libelle_ape;code_eprtr;libelle_eprtr
0006511950;SEPUR;35005058900026;Lieu dit les Graviers du Bel Air, Chemins ruraux n° 14 et 15;78850;THIVERVAL-GRIGNON;YVELINES;ILE-DE-FRANCE;620822.000000;6859751.000000;2154;3811Z;Collecte des déchets non dangereux;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0010013635;SUEZ RV Centre et Ouest (site consolidé);34300451100113;Lieux-dits les Chancellières et Les Maréchaux;45520;CHEVILLY;LOIRET;CENTRE;621872.000000;6768328.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0006802338;SEVIA (ex SRRHU);77572139200188;lieu dit L'Estrade Basse, Section 0A02 - partie parcelles 1016 et 1018 (1425 m²);81660;BOUT-DU-PONT-DE-LARN;TARN;OCCITANIE;652163.000000;6266698.000000;2154;3812Z;Collecte des déchets dangereux;;
0006103217;MTB;32201918300027;Rue de la Gare;38460;TREPT;ISERE;AUVERGNE-RHONE-ALPES;880361.000000;6512054.000000;2154;3832Z;Récupération de déchets triés;;
0007402283;SIAAP;25755000400051;5 BOULEVARD LOUIS SEGUIN;92700;COLOMBES;HAUTS-DE-SEINE;ILE-DE-FRANCE;644759.000000;6870600.000000;2154;3700Z;Collecte et traitement des eaux usées;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0010000547;GMC - Galvanoplastie Moderne du Centre;31459311200019;Route de Tours, ZI;36500;BUZANCAIS;INDRE;CENTRE;578072.000000;6644809.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0007201319;CEE Schisler;62712011600017;ZI - CS 80167, Route de Saumur;79100;THOUARS;DEUX-SEVRES;NOUVELLE-AQUITAINE;456431.000000;6660331.000000;2154;1721C;Fabrication d'emballages en papier;;
0006107336;SYTRAIVAL;25690070500052;AVE MARIA;69400;ARNAS;RHONE;AUVERGNE-RHONE-ALPES;833098.000000;6548980.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0009000327;GSBdD de Brest-Lorient;13000639800015;BCRM de Brest  CC 31;29240;BREST;FINISTERE;BRETAGNE;144198.373000;6834213.317000;2154;8422Z;Défense;;
0005801058;PRYSMIAN CABLES ET SYSTEMES FRANCE;09575031100136;1, rue François Mitterrand;76920;AMFREVILLE-LA-MI-VOIE;SEINE-MARITIME;NORMANDIE;563893.000000;6923058.000000;2154;2732Z;Fabrication d'autres fils et câbles électroniques ou électriques;2.(e).(ii);destinées à la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux
0006303033;SARP OUEST;32081659800066;ZI du Cormier, Rue Chevreul;49300;CHOLET;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;402962.000000;6667435.000000;2154;3700Z;Collecte et traitement des eaux usées;;
0005802629;LOGISTIQUE VAL DE SEINE OPERATIONS;51968600000018;Route industrielle - ZAC de Port-Jerome;76170;SAINT-JEAN-DE-FOLLEVILLE;SEINE-MARITIME;NORMANDIE;517380.000000;6935246.000000;2154;5210B;Entreposage et stockage non frigorifique;;
0009000258;8°RMAT - détachement du Matériel de Satory;13000873300011;Route des Docks;78013;VERSAILLES;YVELINES;ILE-DE-FRANCE;583.845000;2420.837000;;8422Z;Défense;;
0007000435;NORD HELIO SERVICE;36820065500018;Route Nationale, Fosse 7 de Vermelles;62670;MAZINGARBE;PAS-DE-CALAIS;HAUTS-DE-FRANCE;682812.000000;7040771.000000;2154;1813Z;Activités de pré-presse;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005516903;SULKY BUREL (nouveau site);33362214000049;PA de La Gaultière, Les Portes de Bretagne;35220;CHATEAUBOURG;ILLE-ET-VILAINE;BRETAGNE;370698.000000;6786213.000000;4326;2830Z;Fabrication de machines agricoles et forestières;;
0005402023;Communauté de communes Puisaye Forterre;25890179200014;Bois des Vaunottes;89170;;YONNE;BOURGOGNE-FRANCHE-COMTE;708578.000000;6726733.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0006205874;SCHWEITZER;32646434400026;128 et 198 impasse Clément Ader;54710;LUDRES;MEURTHE-ET-MOSELLE;GRAND-EST;934775.000000;6839190.000000;4326;2222Z;Fabrication d'emballages en matières plastiques;;
0006803407;COLIEGE METALCO EMBALLAGES;40859832400015;44 rue Jean d'Alembert;31100;TOULOUSE;HAUTE-GARONNE;OCCITANIE;569399.000000;6277864.000000;2154;2592Z;Fabrication d'emballages métalliques légers;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0006108011;NOVACID;42061043800046;plate-forme chimique du Pont de Claix, rue Lavoisier;38800;LE PONT-DE-CLAIX;ISERE;AUVERGNE-RHONE-ALPES;912814.000000;6450976.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;;
0009077802;STEP - CARRE DE REUNION;31863464900053;Chemin du Carré de Réunion;78210;SAINT-CYR-L'ECOLE;YVELINES;ILE-DE-FRANCE;632311.000000;6858125.000000;27572;3700Z;Collecte et traitement des eaux usées;5.(f);Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants
0010100155;CA HAUT BUGEY;24010017200081;rte de Thoirette (Rochette et Epagnat);01100;OYONNAX;AIN;AUVERGNE-RHONE-ALPES;901432.000000;6577378.000000;4326;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0005702840;ADO  SOS EPAVES;49798681000024;Chemin de Saint Gibrien;51000;CHALONS-SUR-MARNE;MARNE;GRAND-EST;798060.000000;6874220.000000;2154;4520A;Entretien et réparation de véhicules automobiles légers;;
0052201315;GAEC DE LORGERIE;31980635200013;LORGERIE;22550;HENANBIHEN;COTES-D'ARMOR;BRETAGNE;303036.000000;6842196.000000;2154;0146Z;Élevage de porcins;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0005701322;BONGRAIN GERARD (usine);33133927500017;CS 012;52150;ILLOUD;HAUTE-MARNE;GRAND-EST;891122.000000;6792694.000000;2154;1051C;Fabrication de fromage;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0006406386;SMED -CITT CANNES;20000058600012;Zone Industrielle de la Tourrade - Lieu-dit La Faïsse Longue, LA BOCCA;06150;CANNES;ALPES-MARITIMES;PROVENCE-ALPES-COTE-D'AZUR;1019579.000000;6281086.000000;2154;3811Z;Collecte des déchets non dangereux;;
0007101586;SICA DES SABLES;43983793100021;Avenue Michel Debré, ZI des Sables;97427;L'Étang-Salé;REUNION;REUNION;331244.000000;7646547.000000;4326;3821Z;Traitement et élimination des déchets non dangereux;5.(e);Installations destinées à l'élimination ou à la valorisation de carcasses et de déchets d'animaux d'une capacité de traitement de 10 tonnes par jour
0006002214;APROVAL SUEZ RV CHARENTE-LIMOUSIN;76450026000030;28, rue Barthelemy Thimonnier, Z.I. NORD;87280;LIMOGES;HAUTE-VIENNE;NOUVELLE-AQUITAINE;566334.000000;6532963.000000;2154;3832Z;Récupération de déchets triés;;
0006103279;SUEZ RV CENTRE EST VOREPPE;34348850800247;ZAC de l'Ile Gabourg, 54 rue de l'Ile Gabourg;38340;VOREPPE;ISERE;AUVERGNE-RHONE-ALPES;905472.000000;6468848.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0006809361;FRIGOPOLIS;49213009100019;ZAC de Gabardie, 1 Impasse Marthe Condat;31200;TOULOUSE;HAUTE-GARONNE;OCCITANIE;578306.000000;6283892.000000;2154;3831Z;Démantèlement d'épaves;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0005600208;VIAL FRERES SAS;58635034000012;9, Rue Saint Régis;43220;DUNIERES;HAUTE-LOIRE;AUVERGNE-RHONE-ALPES;805383.000000;6458221.000000;2154;2594Z;Fabrication de vis et de boulons;;
0006301128;SODEBO;54735024900017;ZI du District, BP 119;85600;MONTAIGU;VENDEE;PAYS-DE-LA-LOIRE;372807.000000;6659832.000000;4326;4632B;Commerce de gros (commerce interentreprises) de produits à base de viande;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
0006301295;CONSTELLIUM MONTREUIL JUIGNE SAS;71203270500030;6 rue Pierre et Marie Curie;49460;MONTREUIL-JUIGNE;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;428019.000000;6720156.000000;2154;2442Z;Métallurgie de l'aluminium;2.(e).(ii);destinées à la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux
0005100349;SOPROCOS;58668009200010;ZI Le Moulin de Tous Vents, BP 294;02430;GAUCHY;AISNE;HAUTS-DE-FRANCE;721353.000000;6969622.000000;2154;2042Z;Fabrication de parfums et de produits pour la toilette;;
0010001418;DELPHARM (ex FAMAR);49341440300029;5 avenue de Concyr;45000;ORLEANS;LOIRET;CENTRE;620355.000000;6747775.000000;2154;2120Z;Fabrication de préparations pharmaceutiques;;
0006107527;VENCOREX FRANCE;44418788400044;Rue Lavoisier;38800;LE PONT-DE-CLAIX;ISERE;AUVERGNE-RHONE-ALPES;912709.000000;6451710.000000;27572;2013B;Fabrication d'autres produits chimiques inorganiques de base n.c.a.;4.(a).(iv);hydrocarbures azotés, notamment amines, amides, composés nitreux, nitrés ou nitratés, nitriles, cyanates, isocyanates
0010000270;LORILLEUX;38277595500026;Domaine de la Pommeraie;28170;MAILLEBOIS;EURE-ET-LOIR;CENTRE;565105.000000;6837210.000000;2154;2561Z;Traitement et revêtement des métaux;;
0005101010;SNCF EIV MOULIN NEUF;55204944760230;110 Chemin des Ateliers;60230;CHAMBLY;OISE;HAUTS-DE-FRANCE;645110.000000;6896481.000000;2154;3020Z;Construction de locomotives et d'autre matériel ferroviaire roulant;;
0010001585;SIFA TECHNOLOGIES SA (GROUPE ARCHE);47889128600021;60 rue des Montées;45000;ORLEANS;LOIRET;CENTRE;619399.000000;6752593.000000;2154;2453Z;Fonderie de métaux légers;2.(e).(ii);destinées à la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux
0006803384;SAICA PACK FRANCE SAS (exCAPITOLE CARTON;63203998800084;8 rue Jean Perrin;31000;TOULOUSE;HAUTE-GARONNE;OCCITANIE;571030.000000;6271518.000000;2154;1721A;Fabrication de carton ondulé;;
0006308054;CHARIER TP;00658030200021;Lieu-dit Le Bréhet;44420;LA TURBALLE;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;286389.000000;6708053.000000;2154;4312B;Travaux de terrassement spécialisés ou de grande masse;;
0018100011;SITOM D' ALES;20006691800018;Lieu- dit  Mazet;30340;ROUSSON;GARD;OCCITANIE;795965.000000;6343311.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0055601015;SARL DE LESNEE;41876731500017;Lesnée;56420;GUEHENNO;MORBIHAN;BRETAGNE;275221.000000;6768692.000000;2154;0146Z;Élevage de porcins;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0006704545;AGRIVALOR BERGHEIM;44989461700017;Auf Die Strasse;68750;BERGHEIM;HAUT-RHIN;GRAND-EST;1023418.000000;6799339.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0005901149;FUJI SEAL FRANCE SAS;67555032100011;77 route de Luxeuil, BP 31;70220;FOUGEROLLES;HAUTE-SAONE;BOURGOGNE-FRANCHE-COMTE;953587.000000;6758321.000000;2154;1812Z;Autre imprimerie (labeur);9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0006206168;BRAUN MEDICAL;56205085600169;520, rue Lavoisier, Zone Industrielle;54710;LUDRES;MEURTHE-ET-MOSELLE;GRAND-EST;934843.000000;6839759.000000;4326;3250A;Fabrication de matériel médico-chirurgical et dentaire;;
0006302327;BISCUITS SAINT GEORGES;07220111400013;ZI de la Gagnerie - BP 115, Saint Georges des Gardes;49120;CHEMILLE;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;415008.000000;6678652.000000;2154;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;;
0006302453;BARBAZANGES TRI OUEST;87080195800030;ZI - Rue du Général Bradley;44110;CHATEAUBRIANT;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;370837.000000;6743242.000000;2154;3832Z;Récupération de déchets triés;;
0010000591;PSG INDUSTRIE;44394880700013;ZI Route de Tours;36500;BUZANCAIS;INDRE;CENTRE;578173.000000;6644778.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0018100041;DAR SARL;31876428900027;Lieu - dit  Campfressin, Route de Nîmes;30560;SAINT-HILAIRE-DE-BRETHMAS;GARD;OCCITANIE;78815.000000;6332909.000000;2154;6820B;Location de terrains et d'autres biens immobiliers;;
0006702080;CAPSUGEL;61205051800036;10 RUE TIMKEN;68000;COLMAR;HAUT-RHIN;GRAND-EST;1024627.000000;6787235.000000;2154;3299Z;Autres activités manufacturières n.c.a.;;
0012800083;SMRC Automotive Modules France SAS;41031487600138;2 avenue de Lattre de Tassigny, B.P. 21;90200;ROUGEGOUTTE;TERRITOIRE-DE-BELFORT;BOURGOGNE-FRANCHE-COMTE;988263.000000;6743590.000000;4326;2229A;Fabrication de pièces techniques à base de matières plastiques;;
0005701684;ECOLAB PRODUCTION FRANCE;38174333500048;BP 509, 94 Avenue du Général Patton;51000;CHALONS-SUR-MARNE;MARNE;GRAND-EST;798303.000000;6875157.000000;2154;2041Z;Fabrication de savons, détergents et produits d'entretien;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0006308018;BRANGEON Services;30999101600085;La Carrière;49430;DURTAL;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;457435.000000;6734377.000000;2154;3811Z;Collecte des déchets non dangereux;;
0006505063;VARENNES PIECES AUTOS;42021165800018;route de Tremblay;91480;VARENNES-JARCY;ESSONNE;ILE-DE-FRANCE;668266.000000;6843039.000000;2154;3831Z;Démantèlement d'épaves;;
0007207684;RACHETE FOURNI NEGOCE;44974254300019;Petits Près;17870;LOIRE-LES-MARAIS;CHARENTE-MARITIME;NOUVELLE-AQUITAINE;396191.000000;6550589.000000;2154;4677Z;Commerce de gros (commerce interentreprises) de déchets et débris;;
0006103988;TDS 73;33413849200031;6 Chemin des Muriers, ZI de Revoisson;69740;GENAS;RHONE;AUVERGNE-RHONE-ALPES;854597.000000;6515141.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005102587;RKW SFE SAS;35155677400971;RUE MARIUS SIRE, BP 4;80420;VILLE-LE-MARCLET;SOMME;HAUTS-DE-FRANCE;634020.000000;6991544.000000;2154;2222Z;Fabrication d'emballages en matières plastiques;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0005701331;SULO FRANCE SAS;77815194400189;Z.I. Les Franchises;52200;LANGRES;HAUTE-MARNE;GRAND-EST;875545.000000;6753490.000000;2154;2222Z;Fabrication d'emballages en matières plastiques;;
0055302590;GAEC BESNAIES (DES);33223708000012;LES BESNAIES;53390;SENONNES;MAYENNE;PAYS-DE-LA-LOIRE;385176.000000;6753641.000000;2154;0146Z;Élevage de porcins;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0005303657;SOCIETE FROMAGERE D'ORBEC;40310680000010;8 rue de Vimoutiers;14290;ORBEC;CALVADOS;NORMANDIE;510460.000000;6882527.000000;2154;1051C;Fabrication de fromage;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0007203745;SARP SUD OUEST (AVSP);34103985700105;ZA de Braille Ouaille, (case 78);86170;YVERSAY;VIENNE;NOUVELLE-AQUITAINE;486479.000000;6622565.000000;2154;3700Z;Collecte et traitement des eaux usées;;
0006807995;AURCAD;50873716000012;chemin de la Madeleine, ZI de Flourens;31130;FLOURENS;HAUTE-GARONNE;OCCITANIE;582136.000000;6279164.000000;;2594Z;Fabrication de vis et de boulons;;
0006401204;CARRIERES DE SAINT BAILLON SARL;40257793600014;Les Selves, Chemin de Saint Baillon;83340;FLASSANS-SUR-ISSOLE;VAR;PROVENCE-ALPES-COTE-D'AZUR;957033.000000;6259679.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;;
0005503454;ROMI;63920048400108;49 rue Ville ès Cours, ZI  Indusma;35400;SAINT-MALO;ILLE-ET-VILAINE;BRETAGNE;333596.000000;6848526.000000;2154;3832Z;Récupération de déchets triés;;
0005301322;GUY DEGRENNE INDUSTRIE;34210012000050;Rue Guy Degrenne;14506;VIRE;CALVADOS;NORMANDIE;416394.000000;6868067.000000;2154;2571Z;Fabrication de coutellerie;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
